nhdplus_comid,gage_count,historical_max_flood_return_period_years,max_matched_event_return_period_years,record_years_max,distinct_matched_rainfall_flood_event_count,maximum_matched_flood_return_period_years,maximum_matched_peak_cfs_per_sqmi,median_rainfall_to_flood_lag_hours,distinct_major_rainfall_flood_event_count,historical_flood_class,major_event_count_class
22271264,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22271288,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22271294,1,34.35397672630856,15.511483162519108,21,1,15.511483162519108,167.87564766839378,-16.0,1,25–<50 years,1
22271310,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22271320,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22271346,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22271362,1,34.35397672630856,15.511483162519108,21,1,15.511483162519108,167.87564766839378,-16.0,1,25–<50 years,1
22271366,1,19.0,19.0,18,7,19.0,70.4225352112676,-5.0,1,10–<25 years,1
22271402,1,34.35397672630856,15.511483162519108,21,1,15.511483162519108,167.87564766839378,-16.0,1,25–<50 years,1
22271452,1,19.0,19.0,18,7,19.0,70.4225352112676,-5.0,1,10–<25 years,1
22271458,1,19.0,19.0,18,7,19.0,70.4225352112676,-5.0,1,10–<25 years,1
22271462,1,19.0,19.0,18,7,19.0,70.4225352112676,-5.0,1,10–<25 years,1
22271504,1,19.0,19.0,18,7,19.0,70.4225352112676,-5.0,1,10–<25 years,1
22271604,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271606,1,19.0,19.0,18,7,19.0,70.4225352112676,-5.0,1,10–<25 years,1
22271666,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271678,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271738,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271750,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271784,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271902,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22271942,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22271984,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22271986,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22271988,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22271998,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22272020,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22272030,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272036,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22272040,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272076,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272104,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272142,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272156,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272262,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272504,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22272748,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22272764,1,14.0,,13,0,,,,0,10–<25 years,0
22272774,1,14.0,,13,0,,,,0,10–<25 years,0
22272804,1,14.0,,13,0,,,,0,10–<25 years,0
22272830,1,14.0,,13,0,,,,0,10–<25 years,0
22272850,1,14.0,,13,0,,,,0,10–<25 years,0
22272854,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22272912,1,14.0,,13,0,,,,0,10–<25 years,0
22272942,1,14.0,,13,0,,,,0,10–<25 years,0
22272946,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22272960,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22273020,1,14.0,,13,0,,,,0,10–<25 years,0
22273058,1,14.0,,13,0,,,,0,10–<25 years,0
22273092,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22273196,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22273198,1,34.35397672630856,15.511483162519108,21,1,15.511483162519108,167.87564766839378,-16.0,1,25–<50 years,1
22273200,1,34.35397672630856,15.511483162519108,21,1,15.511483162519108,167.87564766839378,-16.0,1,25–<50 years,1
22273204,2,34.35397672630856,19.0,21,8,19.0,167.87564766839378,-6.5,2,25–<50 years,2
22273290,1,15.0,15.0,14,5,15.0,117.57575757575758,-7.0,1,10–<25 years,1
22273372,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22273378,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22273380,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22273398,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22273476,1,12.0,6.0,10,1,6.0,240.12158054711247,-16.0,0,10–<25 years,0
22273592,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22273604,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22273612,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22273624,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22273630,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22273656,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22273668,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22273968,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22274064,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22274072,1,174.1458009161047,174.1458009161047,34,1,174.1458009161047,257.510729613734,-16.0,1,≥100 years,1
22274074,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22274124,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22274318,1,174.1458009161047,174.1458009161047,34,1,174.1458009161047,257.510729613734,-16.0,1,≥100 years,1
22274330,1,37.15129876208427,15.847384765334883,21,1,15.847384765334883,207.0844686648501,-16.0,1,25–<50 years,1
22274350,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274362,1,174.1458009161047,174.1458009161047,34,1,174.1458009161047,257.510729613734,-16.0,1,≥100 years,1
22274372,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274376,1,174.1458009161047,174.1458009161047,34,1,174.1458009161047,257.510729613734,-16.0,1,≥100 years,1
22274386,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274410,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274436,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274442,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274454,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274522,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274526,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274612,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274614,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274676,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22274774,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274784,1,358.3884544017037,358.3884544017037,45,14,358.3884544017037,247.14828897338404,-12.75,3,≥100 years,3–4
22274790,1,358.3884544017037,358.3884544017037,45,14,358.3884544017037,247.14828897338404,-12.75,3,≥100 years,3–4
22274808,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274814,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274864,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274868,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274924,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274976,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22274994,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22275026,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22275042,1,11.0,11.0,10,5,11.0,189.07563025210084,-3.25,1,10–<25 years,1
22275822,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275902,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275908,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275916,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275928,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275944,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275946,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22275948,1,237.02974009982916,3.688967331549129,37,1,3.688967331549129,186.96537678207736,-12.0,0,≥100 years,0
22276106,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276120,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276122,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276196,2,358.3884544017037,358.3884544017037,45,14,358.3884544017037,257.510729613734,-14.0,3,≥100 years,3–4
22276216,1,358.3884544017037,358.3884544017037,45,14,358.3884544017037,247.14828897338404,-12.75,3,≥100 years,3–4
22276326,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276350,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276352,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276354,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276358,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276364,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276368,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276370,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276376,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276378,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276384,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276392,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276394,1,18.0,18.0,17,1,18.0,21.7607422953717,-16.0,1,10–<25 years,1
22276410,2,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276446,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276470,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276472,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276480,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276496,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276502,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276508,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276512,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276516,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276524,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276526,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276530,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276534,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22276580,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276582,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276586,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276594,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276600,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276622,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276624,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276626,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276630,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276638,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276648,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276652,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276656,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276660,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276662,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276666,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276670,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276676,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22276682,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276688,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276690,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276692,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
22276748,1,270.24368456783606,270.24368456783606,39,1,270.24368456783606,28.73798322765392,-16.0,1,≥100 years,1
22281116,1,169.5103505639046,12.261309510040451,89,7,12.261309510040451,20.58998218174619,-12.0,1,≥100 years,1
22281118,1,11.0,2.75,10,1,2.75,261.3333333333333,-35.0,0,10–<25 years,0
2238713,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2238721,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2238729,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2238743,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2238789,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2238883,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2238897,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2238901,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2238905,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2238907,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2238911,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2238913,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2238919,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2240059,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2240099,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2241445,1,11.0,1.1,10,1,1.1,66.25,-31.0,0,10–<25 years,0
2241995,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242005,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242009,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242015,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242019,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242021,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242025,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242031,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242037,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242043,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2242357,1,23.256461296571544,20.871766320160702,32,11,20.871766320160702,19.69460891243378,32.0,1,10–<25 years,1
2305941,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2305975,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306043,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306085,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306145,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306171,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306215,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306289,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306299,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306377,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306403,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
2306415,1,70.10694367762001,70.10694367762001,25,1,70.10694367762001,574.9486652977413,-17.0,1,50–<100 years,1
